FONT                                                                   ;ISBOLD;ISITALIC;ONLINE;;ONPAGE;ORDER;PUBLICATION       ;SIZE;TEXT
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;75.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;-sätzlich auch noch Traschbart beigegeben, verhindert
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;76.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;dies eine Folgeerkrankung mit Jahresfieber. Ein Fieber
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;77.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;-
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;78.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;saft aus reinem Joruga wirkt wie die rohe Pflanze, ver
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;79.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;-ursacht jedoch keine Verdauungsbeschwerden.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;80.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;81.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Joruga mit Gulmond oder Traschbart oderBelmart, Wasser oder Alkohol als Basis
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;82.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;83.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Kessel
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;84.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;85.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;+/–0
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;86.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Finagebast
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;87.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;88.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Einige Bahnen der Rinde des Finagebaumes werden mit
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;89.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;den Händen zerfasert und zu einem flaumigen Verband verfilzt. Verbindet man eine Wunde damit, können bei
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;90.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;-de FF-Teilproben beim Einsatz von
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;91.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Heilkunde Wunde
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;92.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;einmalig wiederholt werden. Das Ergebnis des Wiederholungswurfs ist bindend.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;93.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;94.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Finage
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;95.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;96.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;keine
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;97.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;98.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;–2
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;99.0  ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Dornrosengerte
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;100.0 ;;147   ;-1.0 ;Archiv_der_Kräuter;900 ;NameKampftechnikTPL+S
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;101.0 ;;147   ;-1.0 ;Archiv_der_Kräuter;800 ;AT/PA-Mod
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;102.0 ;;147   ;-1.0 ;Archiv_der_Kräuter;900 ;RWGewichtLängePreis
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;103.0 ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Dornrosengerte
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;104.0 ;;147   ;-1.0 ;Archiv_der_Kräuter;1000;Hiebwaffen1W6+1KK 14–1/–3mittel0,25 Stn60 HF10 S
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;1.0   ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Grüner Pilzschleim
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;2.0   ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;3.0   ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Von einer Handvoll Pilze wird der Schleim behutsam abgekratzt, mehrfach abgekocht und anschließend als zähe Paste an Feuer oder in der Sonne getrocknet, bis eine bröselige Matte entsteht. Diese wird in feines Pulver zerstoßen und vollständig geschnupft. Die Anwenderin ist für 1 Woche immun gegen jegliche Atemgifte, verliert dafür jedoch für 2 Wochen vollständig ihren Geruchssinn. Eine erneute Anwendung innerhalb eines Monats verursacht zusätzlich den Verlust des Geschmackssinns für 2 Wochen. Außerdem wird der An-
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;4.0   ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;wender sofort nach Einnahme, wie bei der Pflanze be
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;5.0   ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;-schrieben, vom Pilz befallen.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;6.0   ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;7.0   ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Grüner Schleimpilz
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;8.0   ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;9.0   ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Kessel
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;10.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;11.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;–3
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;12.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Grünschleim-Tropfen
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;13.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;14.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Der Saft mehrerer Pilzstiele wird restlos ausgepresst und präzise mit Wasser verdünnt. In die Augen geträufelt verleihen die Tropfen den Vorteil
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;15.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Dunkelsicht I
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;16.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;. Außerdem erleidet die Anwenderin einen permanenten
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;17.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Sichtmodifikator Stufe 1, solange sie sich im Tageslicht bewegt. Bei besonders hellem Licht steigt der Modifika
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;18.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;-tor auf Stufe 2. Zusätzlich wird die Anwenderin sofort
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;19.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;nach Einnahme, wie bei der Pflanze beschrieben, vom
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;20.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Pilz befallen. Die Wirkung endet erst, wenn der Pilz mit Dergolasch-Abführmittel aus dem Körper entfernt wurde. Die gewöhnliche Wirkung des Pilzbefalls tritt bei dieser Anwendung nicht ein, solange der Pilz nicht zusätzlich auf andere Weise angewendet wurde.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;21.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;22.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Grüner Schleimpilz, Wasser
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;23.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;24.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;keine
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;25.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;26.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;–1
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;27.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Hesindigo
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;28.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;29.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Die Blüten des Guraanstrauchs werden zerkleinert und in Regenwasser eingeweicht. Anschließend werden sie mehrere Stunden eingekocht bis die gesamte Flüssigkeit verdunstet ist. Das zurückbleibende Pigment kann zerkleinert werden und färbt fast jedes Material strahlend blau. Um jahrelang direktem Licht standzuhalten, muss es noch mit Alaun und einem Trägerstoff wie Leim oder
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;30.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Kieselerde versetzt und alchimistisch fixiert werden.
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;31.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Bei einem kritischen Patzer kann es dazu kommen, dass permanente Färbungen auf unerwünschten Körpern und Objekten entstehen, die durch nichts mehr zu entfernen sind, ohne das jeweilige Objekt zu zerstören.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;32.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;33.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Guraanstrauch, optional Alaun, Kieselerde
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;34.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;35.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Kessel
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;36.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;37.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;–1
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;38.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Hirad-Antidot
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;39.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;40.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Der aus der Hiradwurzel gepresste Saft wird einen Monat lang vergoren und anschließend destilliert. Das Hirad-Antidot heilt jedes nicht übernatürliche Schlangengift. Eine Anwendung reduziert die Giftwirkung auf die schwächere Ausprägung, zwei Anwendungen beenden die Wirkung des Giftes sofort. Wird es eingenommen, während ein anderes Gift wirkt, erleidet der Anwender heftigen Schüttelfrost (1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;41.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Paralyse).
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;42.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Bei 1-5 auf 1W20 entfaltet das Gift zudem sofort seine stärkere Wirkung, falls nur die schwächere vorlag, wobei dieser Effekt auch bei Alkohol auftreten kann und dann zu doppelten
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;43.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Berauscht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;44.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;-Stufen führt. Wird Hiradwurz mindestens an 5 Tagen im Monat eingenommen, wirkt Schlangengift bei gelungener Giftprobe nur mit der schwächeren Wirkung, bei gescheiterter Probe wird es sofort neutralisiert. Bei der Einnahme wird zudem 1W20 gewürfelt:
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;45.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Bei 10-15 erleidet der Anwender einen Sichtmodifikator
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;46.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe II für 1W6 Tage als Nebenwirkung, bei 15-19 von Stufe III und bei einer 20 von Stufe IV.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;47.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;48.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Hiradwurz
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;49.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;50.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Behälter zum Gären, Destille
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;51.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;52.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;–1
PDType0Font/PDCIDFontType2, PostScript name: TYWQNC+GentiumBasic-Bold  ;true  ;false   ;53.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Horuschenöl
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;54.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;55.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Horuschenöl ist ein Stärkungsmittel. Eine Anwendung erhöht die KK für 10 Stunden um 1 Punkt, fügt aber 1 SP zu. Weitere Anwendungen erhöhen nicht die Wirkungsdauer, aber die Stärkung und den Schaden: Eine zweite/dritte/vierte/usw. Anwendung erhöht den FW des Talents
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;56.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Kraftakt
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;57.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;um jeweils 2 Punkte, sorgt aber auch für weitere 2/4/8/usw. SP.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;58.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;59.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Horusche, Vitriol
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;60.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;61.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Kessel
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;62.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;63.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;+1
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;64.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Jacopo-Duftbeutel
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;65.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;66.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Aus Jacopo-Kraut lassen sich kleine Duftbeutel herstellen, deren Geruch Kulturschaffende unwiderstehlich anlockt. In einem Radius von 8 Schritt um den Duftbeutel müssen Kulturschaffende eine Probe auf
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;67.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Willenskraft (Betören widerstehen)
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;68.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;–1 ablegen, bei deren Misslingen sie für 1W3 Stunden die Nähe des Trägers des Duftbeutels suchen und ihm folgen. Der Hersteller des Beutels ist gegen den Geruch des Beutels immun.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;69.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Zutaten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;70.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Jacopo-Kraut
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;71.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Typische Hilfsmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;72.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Beutel, vorzüglich aus Fetzen der getragenen eigenen Kleidung oder genutzten Bettlaken genäht
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;73.0  ;;148   ;-1.0 ;Archiv_der_Kräuter;1000;Verarbeitungsschwierigkeit
